Time	Pulse	Heart Rate
19.46	0.275884	66.2983
19.465	0.237678	66.2983
19.47	0.198296	66.2983
19.475	0.154722	66.2983
19.48	0.106804	66.2983
19.485	0.0557964	66.2983
19.49	0.00121046	66.2983
19.495	-0.04946	66.2983
19.5	-0.093399	66.2983
19.505	-0.135168	66.2983
19.51	-0.173397	66.2983
19.515	-0.207367	66.2983
19.52	-0.236133	66.2983
19.525	-0.26511	66.2983
19.53	-0.292236	66.2983
19.535	-0.316983	66.2983
19.54	-0.33789	66.2983
19.545	-0.356234	66.2983
19.55	-0.370796	66.2983
19.555	-0.381079	66.2983
19.56	-0.385184	66.2983
19.565	-0.38817	66.2983
19.57	-0.389606	66.2983
19.575	-0.390565	66.2983
19.58	-0.390111	66.2983
19.585	-0.389027	66.2983
19.59	-0.387729	66.2983
19.595	-0.387865	66.2983
19.6	-0.389565	66.2983
19.605	-0.390805	66.2983
19.61	-0.391582	66.2983
19.615	-0.392301	66.2983
19.62	-0.39303	66.2983
19.625	-0.395275	66.2983
19.63	-0.398853	66.2983
19.635	-0.401942	66.2983
19.64	-0.404977	66.2983
19.645	-0.407337	66.2983
19.65	-0.410214	66.2983
19.655	-0.416426	66.2983
19.66	-0.425815	66.2983
19.665	-0.433169	66.2983
19.67	-0.437146	66.2983
19.675	-0.442333	66.2983
19.68	-0.450314	66.2983
19.685	-0.458198	66.2983
19.69	-0.465144	66.2983
19.695	-0.473842	66.2983
19.7	-0.485615	66.2983
19.705	-0.498042	66.2983
19.71	-0.511669	66.2983
19.715	-0.530223	66.2983
19.72	-0.552276	66.2983
19.725	-0.575842	66.2983
19.73	-0.602147	66.2983
19.735	-0.625958	66.2983
19.74	-0.648698	66.2983
19.745	-0.676068	66.2983
19.75	-0.707899	66.2983
19.755	-0.740781	66.2983
19.76	-0.774496	66.2983
19.765	-0.800999	66.2983
19.77	-0.819927	66.2983
19.775	-0.843795	66.2983
19.78	-0.873638	66.2983
19.785	-0.902817	66.2983
19.79	-0.931442	66.2983
19.795	-0.953269	66.2983
19.8	-0.968308	66.2983
19.805	-0.988011	66.2983
19.81	-1.01188	66.2983
19.815	-1.0342	66.2983
19.82	-1.05322	66.2983
19.825	-1.06644	66.2983
19.83	-1.07618	66.2983
19.835	-1.08893	66.2983
19.84	-1.10426	66.2983
19.845	-1.11853	66.2983
19.85	-1.13137	66.2983
19.855	-1.13931	66.2983
19.86	-1.1423	66.2983
19.865	-1.1455	66.2983
19.87	-1.14926	66.2983
19.875	-1.15158	66.2983
19.88	-1.15329	66.2983
19.885	-1.15291	66.2983
19.89	-1.15051	66.2983
19.895	-1.14867	66.2983
19.9	-1.14827	66.2983
19.905	-1.14552	66.2983
19.91	-1.14067	66.2983
19.915	-1.13632	66.2983
19.92	-1.13272	66.2983
19.925	-1.12718	66.2983
19.93	-1.12111	66.2983
19.935	-1.11289	66.2983
19.94	-1.1025	66.2983
19.945	-1.09066	66.2983
19.95	-1.07654	66.2983
19.955	-1.05473	66.2983
19.96	-1.02814	66.2983
19.965	-1.00101	66.2983
19.97	-0.973616	66.2983
19.975	-0.944576	66.2983
19.98	-0.914352	66.2983
19.985	-0.8821	66.2983
19.99	-0.848999	66.2983
19.995	-0.815846	66.2983
20	-0.783556	66.2983
20.005	-0.755104	66.2983
20.01	-0.730622	66.2983
20.015	-0.707296	66.2983
20.02	-0.689248	66.2983
20.025	-0.671923	66.2983
20.03	-0.655965	66.2983
20.035	-0.642924	66.2983
20.04	-0.630899	66.2983
20.045	-0.616612	66.2983
20.05	-0.603758	66.2983
20.055	-0.592051	66.2983
20.06	-0.58284	66.2983
20.065	-0.576449	66.2983
20.07	-0.569995	66.2983
20.075	-0.559265	66.2983
20.08	-0.547968	66.2983
20.085	-0.534915	66.2983
20.09	-0.520259	66.2983
20.095	-0.499307	66.2983
20.1	-0.470184	66.2983
20.105	-0.437376	66.2983
20.11	-0.405618	66.2983
20.115	-0.372495	66.2983
20.12	-0.339332	66.2983
20.125	-0.299114	66.2983
20.13	-0.249486	66.2983
20.135	-0.197082	66.2983
20.14	-0.145571	66.2983
20.145	-0.0903951	66.2983
20.15	-0.0327512	66.2983
20.155	0.0287098	66.2983
20.16	0.0943719	66.2983
20.165	0.159561	66.2983
20.17	0.222396	66.2983
20.175	0.284609	66.2983
20.18	0.345727	66.2983
20.185	0.400436	66.2983
20.19	0.448845	66.2983
20.195	0.499682	66.2983
20.2	0.551259	66.2983
20.205	0.601602	66.2983
20.21	0.6504	66.2983
20.215	0.694379	66.2983
20.22	0.731997	66.2983
20.225	0.768198	66.2983
20.23	0.803398	66.2983
20.235	0.835831	66.2983
20.24	0.864979	66.2983
20.245	0.889507	66.2983
20.25	0.908299	66.2983
20.255	0.929843	66.2983
20.26	0.957974	66.2983
20.265	0.982901	66.2983
20.27	1.00351	66.2983
20.275	1.02196	66.2983
20.28	1.03819	66.2983
20.285	1.05299	66.2983
20.29	1.06679	66.2983
20.295	1.07721	66.2983
20.3	1.08352	67.7966
20.305	1.08211	67.7966
20.31	1.0705	67.7966
20.315	1.05744	67.7966
20.32	1.04425	67.7966
20.325	1.0279	67.7966
20.33	1.00775	67.7966
20.335	0.981043	67.7966
20.34	0.944453	67.7966
20.345	0.906584	67.7966
20.35	0.870003	67.7966
20.355	0.829355	67.7966
20.36	0.784078	67.7966
20.365	0.730425	67.7966
20.37	0.664988	67.7966
20.375	0.602964	67.7966
20.38	0.547625	67.7966
20.385	0.489814	67.7966
20.39	0.429807	67.7966
20.395	0.370545	67.7966
20.4	0.312946	67.7966
20.405	0.256278	67.7966
20.41	0.204395	67.7966
20.415	0.15537	67.7966
20.42	0.110409	67.7966
20.425	0.0686074	67.7966
20.43	0.031461	67.7966
20.435	-0.00350581	67.7966
20.44	-0.0332002	67.7966
20.445	-0.0590568	67.7966
20.45	-0.0783779	67.7966
20.455	-0.095875	67.7966
20.46	-0.109735	67.7966
20.465	-0.120748	67.7966
20.47	-0.127871	67.7966
20.475	-0.134072	67.7966
20.48	-0.138773	67.7966
20.485	-0.146444	67.7966
20.49	-0.159333	67.7966
20.495	-0.170265	67.7966
20.5	-0.175763	67.7966
20.505	-0.180647	67.7966
20.51	-0.184618	67.7966
20.515	-0.188855	67.7966
20.52	-0.193653	67.7966
20.525	-0.198301	67.7966
20.53	-0.202298	67.7966
20.535	-0.204966	67.7966
20.54	-0.206459	67.7966
20.545	-0.209169	67.7966
20.55	-0.213217	67.7966
20.555	-0.216681	67.7966
20.56	-0.219544	67.7966
20.565	-0.225879	67.7966
20.57	-0.235697	67.7966
20.575	-0.24279	67.7966
20.58	-0.247146	67.7966
20.585	-0.250981	67.7966
20.59	-0.254411	67.7966
20.595	-0.260586	67.7966
20.6	-0.269526	67.7966
20.605	-0.278199	67.7966
20.61	-0.28761	67.7966
20.615	-0.298518	67.7966
20.62	-0.310697	67.7966
20.625	-0.322754	67.7966
20.63	-0.334869	67.7966
20.635	-0.346254	67.7966
20.64	-0.35671	67.7966
20.645	-0.368536	67.7966
20.65	-0.382175	67.7966
20.655	-0.395334	67.7966
20.66	-0.40892	67.7966
20.665	-0.424472	67.7966
20.67	-0.442173	67.7966
20.675	-0.457539	67.7966
20.68	-0.469298	67.7966
20.685	-0.482227	67.7966
20.69	-0.497028	67.7966
20.695	-0.510503	67.7966
20.7	-0.521752	67.7966
20.705	-0.532496	67.7966
20.71	-0.544193	67.7966
20.715	-0.55697	67.7966
20.72	-0.569523	67.7966
20.725	-0.578561	67.7966
20.73	-0.58341	67.7966
20.735	-0.588893	67.7966
20.74	-0.595713	67.7966
20.745	-0.602054	67.7966
20.75	-0.607776	67.7966
20.755	-0.612115	67.7966
20.76	-0.615809	67.7966
20.765	-0.620707	67.7966
20.77	-0.62607	67.7966
20.775	-0.630017	67.7966
20.78	-0.632861	67.7966
20.785	-0.635857	67.7966
20.79	-0.638985	67.7966
20.795	-0.641895	67.7966
20.8	-0.645534	67.7966
20.805	-0.647898	67.7966
20.81	-0.649493	67.7966
20.815	-0.65029	67.7966
20.82	-0.6505	67.7966
20.825	-0.649474	67.7966
20.83	-0.647858	67.7966
20.835	-0.648744	67.7966
20.84	-0.651328	67.7966
20.845	-0.652024	67.7966
20.85	-0.651737	67.7966
20.855	-0.649174	67.7966
20.86	-0.64454	67.7966
20.865	-0.642081	67.7966
20.87	-0.643614	67.7966
20.875	-0.642473	67.7966
20.88	-0.637678	67.7966
20.885	-0.635656	67.7966
20.89	-0.636359	67.7966
20.895	-0.636913	67.7966
20.9	-0.639016	67.7966
20.905	-0.639728	67.7966
20.91	-0.638695	67.7966
20.915	-0.642056	67.7966
20.92	-0.650616	67.7966
20.925	-0.658524	67.7966
20.93	-0.665865	67.7966
20.935	-0.672688	67.7966
20.94	-0.679211	67.7966
20.945	-0.685692	67.7966
20.95	-0.692907	67.7966
20.955	-0.697222	67.7966
20.96	-0.69826	67.7966
20.965	-0.697759	67.7966
20.97	-0.696922	67.7966
20.975	-0.691176	67.7966
20.98	-0.680785	67.7966
20.985	-0.665394	67.7966
20.99	-0.646225	67.7966
20.995	-0.622117	67.7966
21	-0.593684	67.7966
21.005	-0.557891	67.7966
21.01	-0.514871	67.7966
21.015	-0.468756	67.7966
21.02	-0.421775	67.7966
21.025	-0.370806	67.7966
21.03	-0.315587	67.7966
21.035	-0.257065	67.7966
21.04	-0.196574	67.7966
21.045	-0.136238	67.7966
21.05	-0.0767032	67.7966
21.055	-0.0175464	67.7966
21.06	0.0415256	67.7966
21.065	0.0996925	67.7966
21.07	0.154852	67.7966
21.075	0.207176	67.7966
21.08	0.256974	67.7966
21.085	0.307893	67.7966
21.09	0.358492	67.7966
21.095	0.404667	67.7966
21.1	0.446535	67.7966
21.105	0.487581	67.7966
21.11	0.527957	67.7966
21.115	0.567323	67.7966
21.12	0.605239	67.7966
21.125	0.641186	67.7966
21.13	0.675258	67.7966
21.135	0.705267	67.7966
21.14	0.728698	67.7966
21.145	0.751476	67.7966
21.15	0.774233	67.7966
21.155	0.793743	67.7966
21.16	0.810485	67.7966
21.165	0.826912	67.7966
21.17	0.84201	67.7966
21.175	0.854496	67.7966
21.18	0.864417	67.7966
21.185	0.869573	70.5882
21.19	0.867564	70.5882
21.195	0.863618	70.5882
21.2	0.858179	70.5882
21.205	0.848877	70.5882
21.21	0.835331	70.5882
21.215	0.815522	70.5882
21.22	0.787016	70.5882
21.225	0.755399	70.5882
21.23	0.720467	70.5882
21.235	0.68128	70.5882
21.24	0.637431	70.5882
21.245	0.593287	70.5882
21.25	0.548152	70.5882
21.255	0.499767	70.5882
21.26	0.448472	70.5882
21.265	0.395586	70.5882
21.27	0.341541	70.5882
21.275	0.287009	70.5882
21.28	0.233828	70.5882
21.285	0.183251	70.5882
21.29	0.13736	70.5882
21.295	0.0938115	70.5882
21.3	0.0545794	70.5882
21.305	0.0196273	70.5882
21.31	-0.0083048	70.5882
21.315	-0.0338035	70.5882
21.32	-0.0547253	70.5882
21.325	-0.0737945	70.5882
21.33	-0.0893451	70.5882
21.335	-0.101748	70.5882
21.34	-0.108896	70.5882
21.345	-0.114764	70.5882
21.35	-0.119121	70.5882
21.355	-0.124668	70.5882
21.36	-0.13137	70.5882
21.365	-0.137375	70.5882
21.37	-0.141459	70.5882
21.375	-0.146295	70.5882
21.38	-0.152718	70.5882
21.385	-0.155797	70.5882
21.39	-0.153726	70.5882
21.395	-0.153951	70.5882
21.4	-0.158181	70.5882
21.405	-0.164595	70.5882
21.41	-0.172673	70.5882
21.415	-0.180677	70.5882
21.42	-0.188268	70.5882
21.425	-0.196278	70.5882
21.43	-0.205093	70.5882
21.435	-0.212811	70.5882
21.44	-0.219168	70.5882
21.445	-0.225927	70.5882
21.45	-0.232824	70.5882
21.455	-0.242862	70.5882
21.46	-0.257069	70.5882
21.465	-0.270511	70.5882
21.47	-0.281903	70.5882
21.475	-0.294633	70.5882
21.48	-0.30916	70.5882
21.485	-0.322659	70.5882
21.49	-0.335076	70.5882
21.495	-0.347623	70.5882
21.5	-0.36043	70.5882
21.505	-0.377015	70.5882
21.51	-0.397845	70.5882
21.515	-0.418036	70.5882
21.52	-0.437996	70.5882
21.525	-0.457991	70.5882
21.53	-0.477943	70.5882
21.535	-0.497835	70.5882
21.54	-0.518294	70.5882
21.545	-0.536381	70.5882
21.55	-0.550656	70.5882
21.555	-0.564511	70.5882
21.56	-0.578873	70.5882
21.565	-0.594748	70.5882
21.57	-0.611828	70.5882
21.575	-0.627352	70.5882
21.58	-0.641909	70.5882
21.585	-0.656151	70.5882
21.59	-0.669507	70.5882
21.595	-0.683604	70.5882
21.6	-0.697964	70.5882
21.605	-0.708284	70.5882
21.61	-0.714299	70.5882
21.615	-0.719751	70.5882
21.62	-0.724993	70.5882
21.625	-0.729613	70.5882
21.63	-0.733843	70.5882
21.635	-0.737066	70.5882
21.64	-0.739241	70.5882
21.645	-0.739872	70.5882
21.65	-0.738874	70.5882
21.655	-0.736373	70.5882
21.66	-0.733195	70.5882
21.665	-0.729142	70.5882
21.67	-0.724798	70.5882
21.675	-0.72147	70.5882
21.68	-0.719009	70.5882
21.685	-0.714973	70.5882
21.69	-0.709045	70.5882
21.695	-0.703706	70.5882
21.7	-0.699371	70.5882
21.705	-0.693833	70.5882
21.71	-0.688558	70.5882
21.715	-0.684608	70.5882
21.72	-0.68211	70.5882
21.725	-0.678715	70.5882
21.73	-0.674588	70.5882
21.735	-0.668255	70.5882
21.74	-0.660771	70.5882
21.745	-0.653207	70.5882
21.75	-0.645196	70.5882
21.755	-0.636696	70.5882
21.76	-0.629369	70.5882
21.765	-0.62152	70.5882
21.77	-0.614086	70.5882
21.775	-0.606806	70.5882
21.78	-0.600928	70.5882
21.785	-0.594276	70.5882
21.79	-0.586181	70.5882
21.795	-0.577377	70.5882
21.8	-0.568581	70.5882
21.805	-0.561239	70.5882
21.81	-0.559528	70.5882
21.815	-0.558895	70.5882
21.82	-0.559394	70.5882
21.825	-0.561636	70.5882
21.83	-0.563025	70.5882
21.835	-0.562596	70.5882
21.84	-0.564285	70.5882
21.845	-0.567871	70.5882
21.85	-0.57204	70.5882
21.855	-0.576061	70.5882
21.86	-0.579379	70.5882
21.865	-0.583501	70.5882
21.87	-0.589625	70.5882
21.875	-0.593905	70.5882
21.88	-0.592276	70.5882
21.885	-0.586837	70.5882
21.89	-0.577263	70.5882
21.895	-0.563868	70.5882
21.9	-0.54977	70.5882
21.905	-0.530882	70.5882
21.91	-0.505055	70.5882
21.915	-0.474789	70.5882
21.92	-0.438899	70.5882
21.925	-0.397242	70.5882
21.93	-0.35088	70.5882
21.935	-0.299804	70.5882
21.94	-0.244306	70.5882
21.945	-0.184353	70.5882
21.95	-0.125233	70.5882
21.955	-0.0659506	70.5882
21.96	-0.00347012	70.5882
21.965	0.061274	70.5882
21.97	0.124929	70.5882
21.975	0.185883	70.5882
21.98	0.244879	70.5882
21.985	0.304165	70.5882
21.99	0.36294	70.5882
21.995	0.420438	70.5882
22	0.471062	70.5882
22.005	0.518088	70.5882
22.01	0.565831	70.5882
22.015	0.611379	70.5882
22.02	0.651719	70.5882
22.025	0.689233	70.5882
22.03	0.724143	70.5882
22.035	0.757424	70.5882
